100010032;Orlando Magic;64;2010-10-23 00:00:00;2021-10-23 00:00:00;3083895
100010032;Philadelphia 76ers;94;2013-10-23 00:00:00;2018-10-23 00:00:00;1349942
100010032;Sacramento Kings;4;2005-10-23 00:00:00;2021-10-23 00:00:00;2943972
100010035;Chicago Bulls;62;2013-10-23 00:00:00;2018-10-23 00:00:00;1540579
100010035;Los Angeles Clippers;84;2004-10-23 00:00:00;2019-10-23 00:00:00;1417195
100010035;Toronto Raptors;84;2006-10-23 00:00:00;2019-10-23 00:00:00;895500
100010038;Golden State Warriors;99;2016-10-23 00:00:00;2022-10-23 00:00:00;86550
100010038;Miami Heat;58;2013-10-23 00:00:00;2020-10-23 00:00:00;865037
100010038;Milwaukee Bucks;69;2016-10-23 00:00:00;2022-10-23 00:00:00;3302325
100010038;New York Knicks;91;2008-10-23 00:00:00;2021-10-23 00:00:00;1065736
100010038;Portland Trail Blazers;7;2007-10-23 00:00:00;2021-10-23 00:00:00;3323807
100010038;Washington Wizards;70;2006-10-23 00:00:00;2019-10-23 00:00:00;3263869
100010039;Houston Rockets;84;2006-10-23 00:00:00;2020-10-23 00:00:00;3283709
100010039;San Antonio Spurs;35;2010-10-23 00:00:00;2019-10-23 00:00:00;376201
100010040;Houston Rockets;43;2015-10-23 00:00:00;2018-10-23 00:00:00;3362498
100010041;Chicago Bulls;93;2013-10-23 00:00:00;2020-10-23 00:00:00;501655
100010042;Boston Celtics;13;2004-10-23 00:00:00;2020-10-23 00:00:00;2355460
100010042;Dallas Mavericks;64;2006-10-23 00:00:00;2020-10-23 00:00:00;3325887
100010042;Los Angeles Clippers;72;2017-10-23 00:00:00;2019-10-23 00:00:00;2120066
100010042;Los Angeles Lakers;4;2017-10-23 00:00:00;2018-10-23 00:00:00;602993
100010042;Orlando Magic;58;2017-10-23 00:00:00;2019-10-23 00:00:00;493941
100010043;Atlanta Hawks;84;2003-10-23 00:00:00;2018-10-23 00:00:00;3268960
100010044;Orlando Magic;57;2008-10-23 00:00:00;2020-10-23 00:00:00;1595355
100010044;Philadelphia 76ers;88;2010-10-23 00:00:00;2019-10-23 00:00:00;1282662
100010045;Houston Rockets;34;2011-10-23 00:00:00;2018-10-23 00:00:00;2860380
100010045;Memphis Grizzlies;29;2006-10-23 00:00:00;2021-10-23 00:00:00;891119
100010045;Miami Heat;31;2012-10-23 00:00:00;2019-10-23 00:00:00;2321890
100010046;Charlotte Hornets;43;2008-10-23 00:00:00;2022-10-23 00:00:00;868343
100010046;Houston Rockets;26;2017-10-23 00:00:00;2021-10-23 00:00:00;2573074
100010049;Golden State Warriors;3;2011-10-23 00:00:00;2021-10-23 00:00:00;381785
100010049;Milwaukee Bucks;79;2005-10-23 00:00:00;2022-10-23 00:00:00;1340855
100010050;Charlotte Hornets;16;2003-10-23 00:00:00;2022-10-23 00:00:00;592515
100010050;Golden State Warriors;21;2013-10-23 00:00:00;2019-10-23 00:00:00;3849345
100010050;Utah Jazz;39;2009-10-23 00:00:00;2018-10-23 00:00:00;2730212
100010051;Indiana Pacers;29;2016-10-23 00:00:00;2019-10-23 00:00:00;1661161
100010051;New York Knicks;19;2007-10-23 00:00:00;2022-10-23 00:00:00;275282
