2010;spain;100050106;97
2010;turkey;100050828;79
2010;turkey;100050832;65
2010;turkey;100050833;88
2010;turkey;100050834;47
2010;turkey;100050835;68
2010;turkey;100050836;99
2010;turkey;100050837;93
2010;turkey;100050838;68
2010;turkey;100050839;61
2012;argentina;100050439;72
2012;argentina;100050444;56
2012;australia;100050204;48
2012;brazil;100050738;21
2012;brazil;100050740;54
2012;brazil;100050743;23
2012;lithuania;100050526;87
2012;russia;100050812;6
2012;spain;100050119;20
2014;argentina;100050450;26
2014;argentina;100050454;47
2014;argentina;100050455;51
2014;argentina;100050456;16
2014;australia;100050211;66
2014;australia;100050213;44
2014;brazil;100050756;62
2014;dominican republic;100050949;42
2014;dominican republic;100050950;31
2014;dominican republic;100050951;31
2014;dominican republic;100050952;60
2014;dominican republic;100050953;7
2014;dominican republic;100050954;55
2014;dominican republic;100050955;53
2014;dominican republic;100050956;1
2014;dominican republic;100050957;45
2014;dominican republic;100050958;21
2014;dominican republic;100050959;69
2014;france;100050278;22
2014;france;100050281;43
2014;france;100050287;50
2014;france;100050288;89
2014;greece;100050596;16
2014;greece;100050597;88
2014;greece;100050599;13
2014;lithuania;100050532;2
2014;lithuania;100050538;5
2014;puerto rico;100050928;31
2014;puerto rico;100050929;73
2014;puerto rico;100050930;75
2014;puerto rico;100050933;63
2014;puerto rico;100050935;19
2014;serbia;100050377;56
2014;serbia;100050380;61
2014;serbia;100050382;28
2014;serbia;100050383;55
2014;serbia;100050384;92
2014;slovenia;100050339;98
2014;slovenia;100050340;33
2014;slovenia;100050341;72
2014;slovenia;100050345;61
2014;slovenia;100050346;38
2014;slovenia;100050347;9
2014;slovenia;100050348;29
2014;turkey;100050840;2
2014;turkey;100050847;46
2016;argentina;100050465;31
2016;argentina;100050466;8
2016;australia;100050227;80
2016;brazil;100050762;40
2016;brazil;100050763;85
2016;brazil;100050768;40
2016;lithuania;100050549;47
2016;lithuania;100050550;32
2016;venezuela;100050864;11
2016;venezuela;100050865;39
2016;venezuela;100050866;62
2016;venezuela;100050867;93
2016;venezuela;100050868;82
2016;venezuela;100050869;30
2016;venezuela;100050870;2
2016;venezuela;100050871;19
2016;venezuela;100050872;90
2016;venezuela;100050873;93
2016;venezuela;100050874;98
2016;venezuela;100050875;11
2019;argentina;100050475;46
2019;argentina;100050477;73
2019;argentina;100050479;21
2019;argentina;100050480;19
2019;australia;100050234;31
2019;australia;100050237;57
2019;australia;100050238;97
2019;australia;100050239;17
2019;brazil;100050779;31
2019;canada;100050903;59
2019;canada;100050905;54
2019;canada;100050906;92
2019;canada;100050907;99
2019;canada;100050908;20
2019;canada;100050909;1
2019;canada;100050910;45
2019;canada;100050911;21
2019;czech republic;100050686;25
2019;czech republic;100050687;86
2019;czech republic;100050688;57
2019;czech republic;100050689;28
2019;czech republic;100050690;66
2019;czech republic;100050691;47
2019;czech republic;100050692;37
2019;czech republic;100050693;42
2019;czech republic;100050694;1
2019;czech republic;100050695;75
2019;czech republic;100050696;77
2019;dominican republic;100050962;11
2019;dominican republic;100050963;15
2019;dominican republic;100050965;62
2019;dominican republic;100050967;87
2019;dominican republic;100050969;93
2019;dominican republic;100050970;13
2019;dominican republic;100050971;84
2019;france;100050306;30
2019;france;100050309;4
2019;france;100050311;84
2019;france;100050312;12
2019;germany;100050662;97
2019;germany;100050666;84
2019;germany;100050667;18
2019;germany;100050669;36
2019;germany;100050670;26
2019;germany;100050671;20
2019;germany;100050672;24
2019;greece;100050605;65
2019;greece;100050610;54
2019;italy;100050615;22
2019;italy;100050616;57
2019;italy;100050617;24
2019;italy;100050618;44
2019;italy;100050619;51
2019;italy;100050620;22
2019;italy;100050621;57
2019;italy;100050622;20
2019;italy;100050623;26
2019;italy;100050624;70
2019;lithuania;100050554;80
2019;lithuania;100050558;74
2019;lithuania;100050562;51
2019;lithuania;100050564;42
2019;poland;100050709;23
2019;poland;100050710;11
2019;poland;100050711;85
2019;poland;100050712;94
2019;poland;100050713;17
2019;poland;100050714;3
2019;poland;100050715;59
2019;poland;100050716;90
2019;poland;100050717;72
2019;poland;100050718;89
2019;poland;100050719;31
2019;poland;100050720;88
2019;puerto rico;100050938;80
2019;puerto rico;100050940;1
2019;puerto rico;100050941;61
2019;puerto rico;100050942;4
2019;puerto rico;100050946;18
2019;puerto rico;100050947;59
2019;russia;100050817;83
2019;russia;100050818;14
2019;russia;100050819;18
2019;russia;100050822;62
2019;russia;100050823;68
2019;russia;100050825;54
2019;russia;100050826;68
2019;russia;100050827;76
2019;serbia;100050400;78
2019;serbia;100050402;51
2019;serbia;100050404;26
2019;spain;100050148;41
2019;spain;100050152;3
2019;spain;100050153;91
2019;spain;100050154;50
2019;spain;100050155;76
2019;spain;100050156;32
2019;turkey;100050853;29
2019;turkey;100050856;89
2019;turkey;100050858;62
2019;turkey;100050859;43
2019;turkey;100050860;29
2019;turkey;100050861;14
2019;turkey;100050862;82
2019;turkey;100050863;71
2019;venezuela;100050877;64
2019;venezuela;100050880;14
2019;venezuela;100050882;49
2019;venezuela;100050884;19
2020;argentina;100050488;1
2020;argentina;100050491;6
2020;australia;100050244;6
2020;australia;100050251;19
2020;czech republic;100050702;93
2020;czech republic;100050706;78
2020;france;100050321;81
2020;germany;100050681;15
2020;germany;100050682;75
2020;germany;100050684;46
2020;italy;100050625;75
2020;italy;100050628;67
2020;italy;100050629;8
2020;italy;100050631;35
2020;italy;100050632;54
2020;italy;100050633;67
2020;italy;100050634;70
2020;italy;100050636;42
2020;slovenia;100050355;88
2020;slovenia;100050357;15
2020;slovenia;100050358;23
2020;slovenia;100050360;77
2020;spain;100050166;53
2020;spain;100050168;76
